Label,Mean,NormIntensity,Area,X,Y,Experiment
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901238,229.441,0.20884640692433384,0.072,47.267,13.614,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901233,289.3,0.2633324711939443,0.084,35.377,13.372,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901232,232.444,0.2115798580511759,0.057,40.509,13.339,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901235,391.3,0.35617696501275636,0.084,33.17,13.502,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901234,184.622,0.16805035429232076,0.039,46.323,13.43,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901197,256.263,0.23326086783813949,0.08,45.7,9.77,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901196,271.512,0.2471411196640519,0.084,43.361,9.737,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901199,259.333,0.23605530505405867,0.073,38.048,9.973,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901198,224.672,0.20450547171823663,0.064,38.938,9.956,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901193,310.95,0.28303917012705493,0.084,40.992,9.639,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901192,334.293,0.3042869056095307,0.079,37.85,9.614,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901195,320.56,0.2917865778290038,0.079,41.583,9.679,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901194,229.667,0.209052121194952,0.057,36.61,9.7,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901189,243.267,0.22143138703746026,0.063,42.109,8.785,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901188,188.852,0.171900670065395,0.028,36.698,8.767,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901191,191.824,0.17460590374803725,0.036,43.929,9.412,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901190,,,0.0,,,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901185,323.625,0.2945764638442455,0.084,44.724,8.211,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901184,544.962,0.4960462847106612,0.084,43.166,8.114,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901187,222.857,0.20285338587234308,0.052,32.581,8.579,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901186,239.329,0.21784686138394574,0.074,42.786,8.328,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901213,206.4,0.1878735639627726,0.047,33.713,11.239,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901212,207.058,0.18847250197191748,0.055,47.364,11.203,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901215,223.949,0.20384736810028567,0.062,34.51,11.414,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901214,,,0.0,,,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901209,192.407,0.17513657374702127,0.028,39.469,10.638,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901208,256.986,0.23391897145609047,0.073,46.523,10.609,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901211,,,0.0,,,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901210,382.15,0.3478482677731276,0.084,37.486,10.678,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901205,347.438,0.3162520121903962,0.084,43.036,10.159,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901204,255.017,0.2321267086293332,0.063,40.482,10.152,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901207,226.392,0.20607108475125974,0.083,37.715,10.322,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901206,308.711,0.28100114246371843,0.08,38.694,10.22,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901201,290.325,0.2642654673328098,0.081,43.947,9.969,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901200,314.025,0.28583815854365147,0.083,41.48,9.995,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901203,316.55,0.28813651488573483,0.084,41.771,10.094,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901202,302.423,0.27527755249182934,0.082,43.849,10.0,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900845,372.863,0.33939486763493837,0.084,15.644,47.321,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900844,226.825,0.20646521872992193,0.06,13.7,46.62,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900847,197.073,0.17938375421916417,0.043,15.574,49.928,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900846,226.029,0.20574066758208104,0.073,15.357,49.592,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900841,,,0.0,,,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900840,511.312,0.465416704151808,0.084,13.599,44.951,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900843,501.2,0.45621235590184894,0.084,15.741,46.249,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900842,221.509,0.20162638216971798,0.06,14.341,45.936,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900837,179.941,0.16378952021814566,0.018,13.512,43.276,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900836,293.152,0.2668387161958077,0.083,12.105,43.002,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900839,272.641,0.2481687807770072,0.082,13.374,44.792,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900838,223.059,0.20303725437970974,0.054,10.097,43.951,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900833,509.15,0.46344876497890336,0.084,15.579,41.121,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900832,225.913,0.20563507972636552,0.048,15.105,40.014,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900835,171.444,0.1560552097869844,0.009,9.587,42.62,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900834,237.957,0.21659801191806916,0.074,9.622,41.453,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900861,171.909,0.15647847144998192,0.012,28.043,8.281,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900860,185.786,0.16910987381001777,0.044,31.382,7.817,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900863,305.0,0.27762324132095756,0.084,31.579,8.828,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900862,375.837,0.34210192179785154,0.084,26.094,8.568,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900857,475.163,0.43251243349439394,0.084,29.6,6.978,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900856,331.987,0.3021878918571172,0.081,26.646,6.976,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900859,212.706,0.19361353825710031,0.054,26.484,7.792,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900858,171.0,0.15565106316683194,0.004,26.03,7.238,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900853,251.987,0.2293686810188332,0.08,31.579,6.102,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900852,227.604,0.20717429579545976,0.051,29.69,5.772,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900855,374.114,0.34053357804442197,0.083,26.81,6.785,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900854,189.238,0.17225202275768972,0.022,30.013,6.529,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900849,195.942,0.17835427262593792,0.055,12.537,51.397,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900848,415.05,0.3777951682303719,0.084,14.735,50.728,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900851,177.214,0.16130729536869565,0.015,15.312,53.39,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900850,232.466,0.21159988333415647,0.077,15.71,52.591,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900813,232.887,0.21198309443119293,0.056,15.335,32.569,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900812,252.415,0.22975826379681802,0.068,13.703,32.193,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900815,189.667,0.17264251577581002,0.028,11.149,35.296,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900814,231.439,0.21066506671501997,0.06,12.241,34.0,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900809,228.423,0.20791978246641668,0.075,14.012,30.683,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900811,259.0,0.2357521950889443,0.075,14.028,31.876,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900810,253.844,0.23105899695041687,0.081,14.315,31.13,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900829,209.644,0.190826382962265,0.077,9.939,38.823,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900828,339.837,0.3093332769206238,0.084,14.216,38.752,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900831,262.119,0.2385912340715019,0.071,11.331,39.237,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900830,229.678,0.20906213383644226,0.062,13.975,38.932,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900825,207.691,0.1890486839776754,0.058,13.69,38.084,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900824,230.434,0.20975027537886404,0.056,11.308,37.964,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900827,367.137,0.3341828326191882,0.084,11.262,38.233,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900826,529.288,0.4817791808271704,0.084,14.345,38.168,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900821,202.786,0.18458395611315312,0.059,13.719,37.341,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900820,491.387,0.44728016945239796,0.084,15.384,36.253,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900823,279.386,0.25430835049081,0.074,13.777,37.82,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900822,300.474,0.2735034944677816,0.082,11.589,37.522,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900817,168.5,0.15337546282813558,0.002,10.305,35.669,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900816,223.764,0.2036789736752221,0.076,13.885,35.461,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900819,194.0,0.17658658628283858,0.039,14.963,36.179,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44900818,213.915,0.19471401858089388,0.05,13.208,35.778,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901549,457.438,0.41637842709303663,0.084,52.611,17.494,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901548,610.725,0.555906406740137,0.084,48.392,17.461,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901551,275.562,0.25082759221274004,0.084,48.164,17.981,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901550,304.075,0.2767812691956399,0.084,47.84,17.916,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901545,392.238,0.35703077025983526,0.084,49.268,17.039,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901544,440.738,0.40117741683054486,0.084,48.619,16.78,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901547,216.086,0.19669014991501782,0.074,52.098,17.251,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901546,216.475,0.19704423332771898,0.064,53.651,17.068,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901541,339.988,0.30947072318108104,0.084,48.262,16.325,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901540,211.52,0.19253399345642278,0.053,48.682,16.319,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901543,207.44,0.18882021370367028,0.053,52.691,16.735,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901542,368.238,0.3351850070083501,0.084,48.002,16.455,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901537,217.25,0.19774966943271485,0.076,50.099,15.086,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901536,290.487,0.2644129262347574,0.082,49.692,14.901,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901539,335.4,0.3052945414395054,0.084,51.962,16.228,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901538,224.652,0.20448726691552704,0.07,51.09,15.335,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901565,347.425,0.316240179068635,0.084,49.398,20.512,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901564,334.1,0.30411122926338335,0.084,48.002,20.22,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901567,306.312,0.2788174763787054,0.084,52.903,20.674,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901566,347.85,0.31662703112621343,0.084,48.911,20.577,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901561,300.012,0.27308296352519057,0.084,47.645,19.895,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901560,202.103,0.18396226210062128,0.072,51.893,19.715,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901563,195.286,0.177757155097064,0.037,52.754,20.106,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901562,245.382,0.2233565449239974,0.072,48.922,20.086,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901557,520.237,0.47354059736095405,0.084,52.87,19.311,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901556,176.5,0.16065738391196396,0.013,50.731,19.238,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901559,249.328,0.22694835249859577,0.071,48.556,19.668,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901558,301.475,0.27441464484339567,0.084,52.384,19.571,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901553,376.387,0.34260255387236477,0.084,48.619,18.63,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901552,244.843,0.22286592549097445,0.074,48.542,18.348,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901555,207.925,0.1892616801693774,0.056,48.211,18.776,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901554,233.253,0.21231624232077806,0.079,52.898,18.664,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901517,259.839,0.23651588656261077,0.065,35.937,53.768,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901516,463.962,0.4223168337368987,0.084,35.669,53.584,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901519,215.118,0.19580903746387457,0.072,38.782,54.234,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901518,192.12,0.1748753348281389,0.026,38.088,54.139,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901513,364.175,0.3314867013379007,0.084,34.922,53.098,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901512,248.178,0.22590157634279542,0.077,39.172,52.817,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901515,245.067,0.22306981928132166,0.063,34.94,53.497,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901514,225.097,0.20489232377581504,0.065,40.967,53.26,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901509,404.325,0.3680328427773645,0.084,36.837,52.611,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901508,230.826,0.21010708951197163,0.073,34.321,52.328,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901511,187.875,0.17101136545303247,0.034,35.992,52.653,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901510,181.222,0.16495553783169367,0.038,35.698,52.635,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901505,346.025,0.314965842878965,0.084,37.584,51.702,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901504,209.013,0.19025202143677805,0.08,40.897,51.38,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901507,260.603,0.2372113100261164,0.082,41.579,52.191,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901506,217.23,0.19773146463000527,0.064,38.589,52.16,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901533,420.738,0.3829726141209739,0.084,51.994,13.534,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901532,192.357,0.17509106174024733,0.044,48.402,13.423,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901535,210.759,0.19184130071332356,0.061,48.285,14.605,Exp97_C4
